tweet id, tweet, label
'295888957617631233',"RT @HughRundle: When did he become a Labor Gvt spokesperson? RT @TenLateNews: Tony Abbott says Labor may seek new Queensland flood levy  ...",on-topic
'296048214929440769',"Liberal QLD senator George Brandis says it is too early to consider a new flood levy to cover the cost of the damage to Queensland. #bigwet",on-topic
'296133112478457858',"RT @StKonrath: Australia: As it happened: Flood alert turns to Brisbane, Facebook, Twitter, crowdsourcing, ...  http://t.co/W6qVOhFY",on-topic
'296821440060211201',"BBC News - Legacy of Britain's great flood http://t.co/MBhbsqOw #BBC #CNN #queensland #floods #bundaberg",on-topic
'296189620834684928',"Thousands forced to evacuate flooding in eastern Australia: Thousands of people have been forced to evacuate their homes due to flood...",on-topic
'296060105147953154',"#leimo http://t.co/WHTlPNTd Keith Urban's Brisbane, Australia Concert Postponed Due to Flood... http://t.co/24qAoCyN @Leimo @crowealexand",on-topic
'295907132761600001',"Australia faces flood 'crisis': The Australian state of Queensland is facing a major flood crisis its premier warns, as rescuers at...",on-topic
'296148018003058688',"Queensland counts flood cost as New South Wales braces for river peaks: Four deaths confirmed from torrential ra... http://t.co/eViLZoum",on-topic
'295451317361602560',"RT @7NewsBrisbane: Foam from rough waves at Alexandra Headland resembles snow on the Sunshine Coast #staysafe #bigwet #queensland #flood ...",on-topic
'296876117749551104',"Australia: Queensland growers assess flood damage\\Growers in the Australian state of Queensland are faced with an... http://t.co/GmiqRYUa",on-topic
'296535905861263360',"Clean-up launched after deadly Australia floods: SYDNEY: A mammoth clean-up was underway in Australia's flood-hi... http://t.co/YQPvQ17M",on-topic
'295593987383898113',"Australia issues flood warning as mini-tornado hits http://t.co/ehGVLINE",on-topic
'295925548633440257',"Photo: breakingnews: Hundreds stranded as flood crisis hits Australia’s Queensland BBC News: Rescuers are... http://t.co/AZwrXEXP",on-topic
'296325336608698368',"Rescuers help Australia flood victims as waters recede - BBC News: BBC NewsRescuers help Australia flood victims... http://t.co/O1pG1W1F",on-topic
'295673370685624320',"Find the latest local flood information: As southeast Queensland braces for strong winds and flooding, Quest New... http://t.co/9SHcf0M5",on-topic
'295744514432315392',"Tony Abbott says Labor may seek new Queensland flood levy - The Australian: http://t.co/faByTyOo.auTony Abbott sa... http://t.co/YCXIeb9B",on-topic
'295931852437467138',"Want to help? You can donate to the Red Cross Queensland Flood Appeal http://t.co/6YEjb3di #qldfloods #bigwet",on-topic
'296278817343959040',"Australia lurches from fire to flood #climatechange #globalwarming http://t.co/MZa6H3QC",on-topic
'295765382688546819',"Abbott maintains 2011 Queensland flood levy was bad Labor tax despite raising $1.8B for rebuilding: Qld reject LNP!  http://t.co/1isfQuZa",on-topic
'295672758711488513',"#National ? Qld in grip of new deadly flood crisis: Queensland is in the grip of another extraordinary flood cri... http://t.co/bzBHRZ7A",on-topic
'295718941995724801',"Prayers for Oz. Too many natural disasters lately. RT More images from the Queensland flood crisis #sun7 #qldfloods http://t.co/nMAd3Cgf",on-topic
'295673369041436672',"Find the latest local flood information: As southeast Queensland braces for strong winds and flooding, Quest New... http://t.co/9ntULVrh",on-topic
'295840057418477568',"RT @bravotrav: Tony Abbott is visiting flood affected areas of Queensland today. I'm sure he'll remind Queenslanders he opposed the floo ...",on-topic
'295493214591401984',"RT @7NewsBrisbane: Foam from rough waves at Alexandra Headland resembles snow on the Sunshine Coast #staysafe #bigwet #queensland #flood ...",on-topic
'295814017207894016',"@wwos9 is the cricket even going to be on win in queensland. Because all it is the flood coverage... I know it's a bad thing, but seriously",on-topic
'295681494918250497',"Feels like the Queensland flood is in my shoe",on-topic
'295688448055078912',"everyone stay safe in queensland/cyclone/flood effected areas &lt;3",on-topic
'295473587303874560',"@Scott_ST hi Queensland, it's me Anna Bligh - host of this year's QLD flood.",on-topic
'295457107845722112',"RT @7NewsBrisbane: Tune in to 7TWO for more information on the flood situation in south east #Queensland  #thebigwet #floods #staysafe # ...",on-topic
'296391516811829248',"Are the Queensland floods a motivation to get flood planning right? @unimelb Andrew Western in @ConversationEDU today http://t.co/Z2CyQaC0",on-topic
'296499196746420225',"#News: Clean-up launched after deadly Australia floods: A mammoth clean-up operation began in Australia's flood-... http://t.co/R4BttbQc",on-topic
'296020700026785792',"The weather may be going back to what it was like at a time that we don't know about Queensland flood caller on @774melbourne",on-topic
'296773819606130688',"RT @bencubby: The Queensland govt says pumping billions of litres of polluted water into flood areas is a drop in the ocean. http://t. ...",on-topic
'296128996595363840',"@EconTalker agree on paying, but more rev is also an option.  I live in Australia.last year we paid a large surcharge to fund flood relief",on-topic
'296100299368718336',"Photos: Flood water rises in Australia:  http://t.co/SryZ1RsV",on-topic
'295865121656422400',"Green - Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two wom... http://t.co/HAXXJhsC",on-topic
'296928412159848448',"RT @Bushgovo: From a flood bound farmer in Central Queensland..\ I wish to give a HUGE THANK YOU to Supa IGA at Glenmore... http://t.co ...",on-topic
'296512269842513920',"Australia flood death toll grows: A second body has been found in the Lockyer Valley, west of Brisbane, lifting Queensland's flood to...",on-topic
'296170880130756608',"New South Wales braces for river peaks as Queensland counts flood cost http://t.co/O8Hf8gH6 #Environment",on-topic
'296053427451068416',"PM Julia Gillard: Planes, helicopters and defence personnel are being sent to Queensland to help with flood recovery.",on-topic
'297022697928531968',"Premier Campbell Newman aims to flood-proof towns in wake of Queensland floods crisis\http://t.co/Ri94qcXJ via @couriermail",on-topic
'295774238105812992',"RT @RegionalTas: Thinking of those in regional Australia under flood. Just weeks ago our regions were burning. #tassie #bushfires #qld # ...",on-topic
'296076366653292545',"The sun is back South East Queensland! Perfect to assist with the flood clean up and a leisurely jog after being cooped up all weekend :-)",on-topic
'297229828757811200',"Asset Fire, Standing by in Queensland Prepared to Pump Water, Caused from Cyclone Flood | ARA Group Blog http://t.co/pAIKL4T9 via @aragroup",on-topic
'296069410081366017',"Deadly flood waters rise in eastern Australia http://t.co/ljnjwd4y",on-topic
'295765598242213888',"RT @RegionalTas: Thinking of those in regional Australia under flood. Just weeks ago our regions were burning. #tassie #bushfires #qld # ...",on-topic
'295719850628755457',"Queensland floods: 3 dead, thousands isolated: Three people are now dead as Queensland’s flood cris... http://t.co/5JFLpTzS #weathernews",on-topic
'295481705169580032',"Australia's weather is so fucked up. First we're swimming in our own sweat, now we're swimming in flood water #DaFuck",on-topic
'295879374132101120',"RT @ahmedalkhobar: @saudiinaus @SauClubBrisbane Watch Flood hits Queensland and foam car appears out of nowhere FUNNY on YouTube - htt ...",on-topic
'296083399632904193',"RT @theagebreaking: MP red faced over tweet: Coalition MP suggests PM ignored flood-stricken Queensland - the PM was touring bushfir...  ...",on-topic
'297308519789649920',"*Queensland flood toll rises to six http://t.co/JjBOGjqf",on-topic
'296756009614061568',"RT @guardiannews: Queensland counts flood cost as New South Wales braces for river peaks http://t.co/V59FbXBQ",on-topic
'295679387708313603',"Can we have 5 NEMA staff from Nigeria  come to Queensland, Australia to observe how to manage flood & emergencies. 6 helicopters deployed.",on-topic
'296342157898428416',"Defence force to add muscle to flood fight.  #Military #Australia #Ausdef  \ http://t.co/y5opSHt7",on-topic
'295826205809188864',"RT @maxarmstrong: 400 COW DAIRY HERD WASHED AWAY IN AUSTRALIA FLOOD. Hasn't this happened before there recently...drought, then flood? h ...",on-topic
'296101101621616641',"Photos: Flood water rises in Australia:  http://t.co/otTFsOSU",on-topic
'296249954832379905',"New Scientist  - Australia lurches from fire to flood http://t.co/a5pgSLVJ @newscientist",on-topic
'297102056114753536',"#QLD\\Premier's 30 Jan 2pm Queensland flood update from the State Disaster Coord...: #QLD Premier's 30 Jan 2pm Q... http://t.co/Kbr5e6hq",on-topic
'295866831485431809',"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/cemGoT5s",on-topic
'296162349927251968',"Spider-wolf mother escorting her younglings through the Queensland flood http://t.co/YjDPI0tB",on-topic
'295695763676213248',"Queensland in grip of deadly flood crisis http://t.co/mtFiqA3s",on-topic
'295801665964097536',"#blueready news  City by city, town by town, the rundown of the Queensland flood crisis - Herald Sun http://t.co/jgV5B4IL #BREAKINGNEWS",on-topic
'295871959017852929',"UPDATE: Baby stuffed in bag, hoisted from flood - Australia's powerful storms led to an amazing rescue of two women ... http://t.co/4mn46DtN",on-topic
'295672849077764096',"Find the latest local flood information: As southeast Queensland braces for strong winds and flooding, Quest New... http://t.co/qi34tplI",on-topic
'296042660601413632',"May our thoughts be with the Queensland flood victims and their families in the hope that this disaster will pass with haste.",on-topic
'295645101919723520',"RT @7NewsBrisbane: #Queensland flood crisis useful links and contacts http://t.co/rI0XRyvK",on-topic
'296225706667544576',".@GeodesignB  #flood barrier now set up in #Australia too: 1st, #Brisbane : http://t.co/uCboDRAW and   http://t.co/BWnt679Z",on-topic
'295695183419412480',"@naveed_85 u got your rubber dingy out yet?How is it possible u come to Australia & ur in flood weather while we are tanning in perth lol x",on-topic
'295680830595022849',"RT @SBSNews: The death toll from Queensland's flood crisis rises to three: http://t.co/IdodCU6N #bigwet",on-topic
'296833018948104192',"#flood #Australia Praying for all the People IN Australia Cyclones Are Leaving  But There is minor Flooding everywhere.",on-topic
'295748293777059840',"RT @tennewsmelb: Queensland's flood disaster...three lives lost, towns evacuated, and wild weather has whipped up sea foam along the Sun ...",on-topic
'296471590760230915',"PM announced election on 14th September while Queensland and NSW are fighting for flood.",on-topic
'295774749555056640',"RT @DocTwon: Abbott maintains 2011 Queensland flood levy was bad Labor tax despite raising $1.8B for rebuilding: Qld reject LNP!  http ...",on-topic
'296322847096332288',"You can help flood victims by donating to the Red Cross Queensland Flood Appeal http://t.co/VKgsdf6h #bigwet #qldfloods",on-topic
'295761593659191296',"Queensland's flood crisis deepens - The Australian: Sky News AustraliaQueensland's flood crisis deepensThe Austr... http://t.co/h0FU4se8",on-topic
'295792505696432128',"We want to send our thoughts and prayers to the flood victims in Queensland and New South Wales! #floodsinaustralia",on-topic
'296097487360512000',"Breaking News: Major flood peak to hit Grafton: Flood waters continue to rise in Queensland as ex-tropical Cyclo... http://t.co/FJJbqT2j",on-topic
'296460126993403904',"Australia flood death toll grows: The death toll from Australia's devastating floods has risen to five with the discovery of a man's ...",on-topic
'295732654224060416',"@SpencerHowson Wondering how many times have there been (major) flood events in SEQ on or about Australia Day weekend since 1893?",on-topic
'296569220299378689',"We are sorry to inform that one fellow Malaysian fell victim to the Queensland 2013 Flood this morning. We are... http://t.co/0p5V0MVu",on-topic
'296843187253805056',"RT @YaThinkN: Poor buggers, pictures coming now are heart-breaking :( RT: Bundaberg floods | Queensland flood pictures http://t.co/3tPLq ...",on-topic
